Date,ABEV3.SA,BBAS3.SA,BBDC4.SA,BRL=X,ELET3.SA,EQTL3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MGLU3.SA,PETR4.SA,RENT3.SA,SUZB3.SA,VALE3.SA,WEGE3.SA,^BVSP
2018-10-26 03:00:00+00:00,12.856767654418945,32.77497482299805,16.859981536865234,,18.54570960998535,11.909683227539062,7.649266242980957,28.000417709350586,8.142702102661133,30.68846321105957,5.042932510375977,12.216951370239258,24.076576232910156,36.3131217956543,40.32509231567383,8.550753593444824,85720.0
2018-10-29 00:00:00+00:00,,,,3.6415998935699463,,,,,,,,,,,,,
2018-10-29 03:00:00+00:00,13.059904098510742,32.350032806396484,16.543453216552734,,17.519811630249023,11.787485122680664,7.545340061187744,27.485912322998047,7.931625843048096,29.283327102661133,5.032351016998291,11.694632530212402,23.778108596801758,34.860591888427734,38.51191329956055,8.276450157165527,83797.0
2018-10-30 00:00:00+00:00,,,,3.7158000469207764,,,,,,,,,,,,,
2018-10-30 03:00:00+00:00,13.58466911315918,33.30036163330078,17.186405181884766,,18.52980613708496,12.128544807434082,7.836341381072998,28.291975021362305,8.361897468566895,31.769336700439453,5.117608547210693,12.394007682800293,25.107654571533203,33.62870788574219,39.070369720458984,8.654801368713379,86886.0
2018-10-31 00:00:00+00:00,,,,3.6946001052856445,,,,,,,,,,,,,
2018-10-31 03:00:00+00:00,13.830124855041504,33.029945373535156,16.963842391967773,,18.688861846923828,12.400296211242676,7.787842273712158,28.154775619506836,8.321306228637695,31.262144088745117,5.103399753570557,12.22580623626709,26.003063201904297,34.79623794555664,41.1301383972168,8.512918472290039,87424.0
2018-11-01 00:00:00+00:00,,,,3.7207000255584717,,,,,,,,,,,,,
2018-11-01 03:00:00+00:00,13.855518341064453,33.5167121887207,17.93320655822754,,19.086496353149414,12.53161334991455,7.898701190948486,28.557912826538086,8.264477729797363,31.61967658996582,5.1375627517700195,12.093011856079102,26.111604690551758,34.051597595214844,41.70310974121094,8.60750675201416,88419.0
2018-11-02 00:00:00+00:00,,,,3.6949000358581543,,,,,,,,,,,,,
2018-11-05 00:00:00+00:00,,,,3.700000047683716,,,,,,,,,,,,,
2018-11-05 02:00:00+00:00,13.93169116973877,33.53988265991211,18.31866455078125,,19.659090042114258,12.766887664794922,7.967986583709717,28.866718292236328,8.475555419921875,31.137441635131836,5.229170322418213,12.464832305908203,25.776952743530273,34.80543899536133,41.72486114501953,8.848706245422363,89598.0
2018-11-06 00:00:00+00:00,,,,3.724600076675415,,,,,,,,,,,,,
2018-11-06 02:00:00+00:00,14.0840425491333,32.8136100769043,18.120737075805664,,19.126258850097656,12.78695011138916,8.002631187438965,29.049699783325195,8.345660209655762,30.971145629882812,4.791995525360107,12.035470008850098,25.686506271362305,34.35496520996094,41.50728225708008,8.843976974487305,88669.0
2018-11-07 00:00:00+00:00,,,,3.7599000930786133,,,,,,,,,,,,,
2018-11-07 02:00:00+00:00,13.83858871459961,32.02552795410156,17.769411087036133,,18.307130813598633,12.785127639770508,8.037276268005371,29.07830810546875,8.56485652923584,30.730037689208984,4.562221050262451,11.641514778137207,25.008167266845703,33.656288146972656,41.76837921142578,8.919649124145508,87714.0
2018-11-08 00:00:00+00:00,,,,3.7304000854492188,,,,,,,,,,,,,
2018-11-08 02:00:00+00:00,13.296895980834961,31.36878776550293,17.39828109741211,,17.877685546875,12.67569637298584,7.829414367675781,28.677997589111328,8.353778839111328,30.114765167236328,4.461543083190918,11.221004486083984,24.076576232910156,32.6082649230957,41.354976654052734,8.796683311462402,85620.0
2018-11-09 00:00:00+00:00,,,,3.759200096130371,,,,,,,,,,,,,
2018-11-09 02:00:00+00:00,13.610061645507812,32.06416702270508,17.655588150024414,,18.800199508666992,12.63010025024414,8.002631187438965,29.038265228271484,8.0858736038208,30.588687896728516,4.426171779632568,11.269694328308105,24.384090423583984,31.624595642089844,39.63608169555664,8.796683311462402,85641.0
2018-11-12 00:00:00+00:00,,,,3.7293999195098877,,,,,,,,,,,,,
2018-11-12 02:00:00+00:00,13.500030517578125,32.58955383300781,17.640748977661133,,18.800199508666992,12.440420150756836,7.92641544342041,29.11832618713379,8.0858736038208,30.22285270690918,4.642037391662598,11.212151527404785,24.6282958984375,31.440723419189453,39.78113555908203,8.725740432739258,85525.0
